CustomerKey,FirstName,LastName,FullName,Gender,DateFirstPurchase,City,GeographyKey
16489,Frederick,Garcia,Frederick Garcia,Male,2020-03-16,Lane Cove,5
15800,Alberto,Serrano,Alberto Serrano,Male,2019-11-29,Lane Cove,5
16174,Melinda,Hernandez,Melinda Hernandez,Female,2020-04-03,Lane Cove,5
16166,April,Goel,April Goel,Female,2020-02-12,Lane Cove,5
15208,Colleen,Luo,Colleen Luo,Female,2019-10-05,Lane Cove,5
15146,Adriana,Sara,Adriana Sara,Female,2020-07-01,Lane Cove,5
15127,Wesley,Yang,Wesley Yang,Male,2019-10-13,Lane Cove,5
15226,Lori,Moreno,Lori Moreno,Female,2019-11-11,Lane Cove,5
15436,Patricia,Suri,Patricia Suri,Female,2019-11-01,Lane Cove,5
14670,Leslie,Gill,Leslie Gill,Female,2019-09-08,Lane Cove,5
14308,Marie,Ramos,Marie Ramos,Female,2019-09-14,Lane Cove,5
14224,Tamara,She,Tamara She,Female,2019-09-08,Lane Cove,5
14220,Latasha,Romero,Latasha Romero,Female,2019-08-11,Lane Cove,5
14209,Craig,Ramos,Craig Ramos,Male,2020-02-21,Lane Cove,5
14014,Leslie,Serrano,Leslie Serrano,Female,2020-05-20,Lane Cove,5
13643,Ronald,Sai,Ronald Sai,Male,2019-07-07,Lane Cove,5
13528,Carmen,Lopez,Carmen Lopez,Female,2019-07-10,Lane Cove,5
13038,Wilson,Pais,Wilson Pais,Male,2019-04-11,Lane Cove,5
13110,Levi,Mehta,Levi Mehta,Male,2019-06-04,Lane Cove,5
13139,Carmen,Perez,Carmen Perez,Female,2019-06-09,Lane Cove,5
12988,Barbara,Goel,Barbara Goel,Female,2019-03-31,Lane Cove,5
12577,Francis,Sanz,Francis Sanz,Male,2019-02-15,Lane Cove,5
12341,Katie,Kumar,Katie Kumar,Female,2019-01-04,Lane Cove,5
12002,Adriana,Lopez,Adriana Lopez,Female,2018-11-24,Lane Cove,5
11057,Carl,Andersen,Carl Andersen,Male,2018-02-22,Lane Cove,5
11446,Bethany,Chander,Bethany Chander,Female,2018-06-18,Lane Cove,5
11461,Victor,Jimenez,Victor Jimenez,Male,2018-07-31,Lavender Bay,6
11466,Grant,Tang,Grant Tang,Male,2020-05-22,Lavender Bay,6
11356,Terrence,Carson,Terrence Carson,Male,2018-05-10,Lavender Bay,6
11038,Diana,Hernandez,Diana Hernandez,Female,2018-02-07,Lavender Bay,6
11046,Christine,Yuan,Christine Yuan,Female,2018-02-06,Lavender Bay,6
11118,Alvin,Zeng,Alvin Zeng,Male,2020-07-10,Lavender Bay,6
12337,Dustin,Goldstein,Dustin Goldstein,Male,2018-12-05,Lavender Bay,6
12348,Jimmy,Vazquez,Jimmy Vazquez,Male,2019-01-28,Lavender Bay,6
12573,Grant,Rai,Grant Rai,Male,2019-01-08,Lavender Bay,6
12703,Renee,Suarez,Renee Suarez,Female,2019-04-04,Lavender Bay,6
13120,Levi,Weber,Levi Weber,Male,2020-02-13,Lavender Bay,6
13020,Madalena,Sanchez,Madalena Sanchez,Male,2019-04-01,Lavender Bay,6
13525,Cassandra,Van,Cassandra Van,Female,2019-06-06,Lavender Bay,6
14226,Heidi,Mehta,Heidi Mehta,Female,2019-09-01,Lavender Bay,6
14317,Steve,Liang,Steve Liang,Male,2020-02-05,Lavender Bay,6
14671,Cristina,Lal,Cristina Lal,Female,2019-09-25,Lavender Bay,6
14859,Jarrod,Weber,Jarrod Weber,Male,2020-02-13,Lavender Bay,6
15151,Karl,Shen,Karl Shen,Male,2019-10-14,Lavender Bay,6
16025,Jorge,Sun,Jorge Sun,Male,2019-12-03,Lavender Bay,6
16708,Kellie,Sanz,Kellie Sanz,Female,2018-02-19,Lavender Bay,6
16657,Alvin,She,Alvin She,Male,2018-02-08,Lavender Bay,6
17072,Kaitlin,Kapoor,Kaitlin Kapoor,Female,2020-10-21,Lavender Bay,6
17056,Shaun,Lal,Shaun Lal,Male,2018-03-22,Lavender Bay,6
17255,Carly,Nath,Carly Nath,Female,2018-03-19,Lavender Bay,6
17318,Tiffany,Zhang,Tiffany Zhang,Female,2020-04-01,Lavender Bay,6
17916,Tracy,Xu,Tracy Xu,Female,2018-04-18,Lavender Bay,6
18208,Latoya,Nara,Latoya Nara,Female,2018-05-14,Lavender Bay,6
18193,Louis,Yuan,Louis Yuan,Male,2018-04-09,Lavender Bay,6
18272,Autumn,Lin,Autumn Lin,Female,2018-05-10,Lavender Bay,6
18287,Heather,Zeng,Heather Zeng,Female,2020-02-26,Lavender Bay,6
18728,Roger,Luo,Roger Luo,Male,2020-08-21,Lavender Bay,6
18692,Preston,Mehta,Preston Mehta,Male,2018-06-23,Lavender Bay,6
19097,Mindy,Pal,Mindy Pal,Female,2020-06-22,Lavender Bay,6
19971,Jeffery,Lu,Jeffery Lu,Male,2018-10-28,Lavender Bay,6
20224,Lawrence,Gill,Lawrence Gill,Male,2020-10-03,Lavender Bay,6
20252,Darrell,Raje,Darrell Raje,Male,2020-09-01,Lavender Bay,6
20155,Jay,Fernandez,Jay Fernandez,Male,2020-06-29,Lavender Bay,6
21165,Sheila,Gomez,Sheila Gomez,Female,2019-01-28,Lavender Bay,6
21360,Orlando,Gill,Orlando Gill,Male,2020-09-09,Lavender Bay,6
21256,Meghan,Torres,Meghan Torres,Female,2019-02-16,Lavender Bay,6
20418,Joe,Vazquez,Joe Vazquez,Male,2018-11-22,Lavender Bay,6
21557,Kate,Lal,Kate Lal,Female,2019-02-27,Lavender Bay,6
21899,Marie,Vazquez,Marie Vazquez,Female,2019-03-03,Lavender Bay,6
22194,Bruce,Sai,Bruce Sai,Male,2019-04-26,Lavender Bay,6
22407,Carolyn,Gonzalez,Carolyn Gonzalez,Female,2019-05-19,Lavender Bay,6
22944,Jodi,Lal,Jodi Lal,Female,2020-05-07,Lavender Bay,6
22946,Bryant,Kapoor,Bryant Kapoor,Male,2019-06-17,Lavender Bay,6
23119,Gilbert,Zhao,Gilbert Zhao,Male,2019-07-29,Lavender Bay,6
23107,Michele,Kumar,Michele Kumar,Female,2019-06-27,Lavender Bay,6
24179,Robyn,Blanco,Robyn Blanco,Female,2019-10-22,Lavender Bay,6
24588,Kathryn,Becker,Kathryn Becker,Female,2020-07-20,Lavender Bay,6
24463,Kristen,Zheng,Kristen Zheng,Female,2019-12-07,Lavender Bay,6
25124,Keith,Xu,Keith Xu,Male,2020-05-26,Lavender Bay,6
25227,Jaime,Gutierrez,Jaime Gutierrez,Male,2020-10-08,Lavender Bay,6
25017,Cristina,Xu,Cristina Xu,Female,2020-08-26,Lavender Bay,6
25267,Arthur,Malhotra,Arthur Malhotra,Male,2020-03-23,Lavender Bay,6
25913,Beth,Srini,Beth Srini,Male,2020-11-14,Lavender Bay,6
25710,Diana,Gill,Diana Gill,Female,2018-06-18,Lavender Bay,6
26567,Michele,Rai,Michele Rai,Female,2019-06-07,Lavender Bay,6
26668,Toni,Madan,Toni Madan,Female,2020-04-04,Lavender Bay,6
26143,Michele,Mehta,Michele Mehta,Female,2020-07-04,Lavender Bay,6
26750,Randall,Alvarez,Randall Alvarez,Male,2019-09-22,Lavender Bay,6
27588,Virginia,Chandra,Virginia Chandra,Female,2020-11-23,Lavender Bay,6
27716,Albert,Ramos,Albert Ramos,Male,2020-06-29,Lavender Bay,6
27745,Levi,Sanchez,Levi Sanchez,Male,2020-01-06,Lavender Bay,6
27341,Kari,Sanz,Kari Sanz,Female,2019-11-17,Lavender Bay,6
27501,Darren,Alonso,Darren Alonso,Male,2020-07-11,Lavender Bay,6
27486,Mathew,Gill,Mathew Gill,Male,2019-12-23,Lavender Bay,6
27867,Alberto,Blanco,Alberto Blanco,Male,2020-08-07,Lavender Bay,6
27977,Jerome,Alonso,Jerome Alonso,Male,2020-11-09,Lavender Bay,6
27986,Henry,Vance,Henry Vance,Male,2020-12-09,Lavender Bay,6
28312,Joy,Jimenez,Joy Jimenez,Female,2020-05-13,Lavender Bay,6
28210,Meghan,Alan,Meghan Alan,Female,2020-04-15,Lavender Bay,6
28219,Chad,Goel,Chad Goel,Male,2020-11-24,Lavender Bay,6
29315,Jill,Gomez,Jill Gomez,Female,2020-05-10,Lavender Bay,6
29331,Melvin,Yuan,Melvin Yuan,Male,2020-08-19,Lavender Bay,6
29090,Lacey,Ye,Lacey Ye,Female,2020-08-27,Lavender Bay,6
28718,Cassandra,Raman,Cassandra Raman,Female,2020-08-26,Lavender Bay,6
28949,Lance,Ramos,Lance Ramos,Male,2020-03-15,Lavender Bay,6
28480,Arthur,Vazquez,Arthur Vazquez,Male,2020-05-13,Lavender Bay,6
28931,Darren,Jiménez,Darren Jiménez,Male,2020-06-17,Malabar,7
29080,Yolanda,Nara,Yolanda Nara,Female,2020-07-25,Malabar,7
29103,Karl,Raji,Karl Raji,Male,2020-04-01,Malabar,7
29119,Lee,Oliver,Lee Oliver,Male,2020-10-31,Malabar,7
29320,Wesley,Huang,Wesley Huang,Male,2020-08-29,Malabar,7
29298,Diana,Moreno,Diana Moreno,Female,2020-10-24,Malabar,7
28218,Denise,Arun,Denise Arun,Female,2020-09-08,Malabar,7
27985,Michele,Shen,Michele Shen,Female,2020-11-17,Malabar,7
27595,Jamie,Wu,Jamie Wu,Female,2020-12-18,Malabar,7
26135,Erica,Sun,Erica Sun,Female,2019-03-19,Malabar,7
26190,Arthur,Suri,Arthur Suri,Male,2019-04-17,Malabar,7
26547,Barbara,Beck,Barbara Beck,Female,2019-06-18,Malabar,7
26548,Casey,Suarez,Casey Suarez,Male,2019-06-23,Malabar,7
26438,Alisha,Shen,Alisha Shen,Female,2019-05-11,Malabar,7
25562,Bonnie,Sharma,Bonnie Sharma,Female,2018-04-08,Malabar,7
25832,Shawn,Tang,Shawn Tang,Male,2018-09-29,Malabar,7
26024,Jill,Gutierrez,Jill Gutierrez,Female,2019-02-08,Malabar,7
25033,Omar,Zhu,Omar Zhu,Male,2019-08-01,Malabar,7
25117,Mindy,Shan,Mindy Shan,Female,2020-12-30,Malabar,7
25126,Shane,Suri,Shane Suri,Male,2019-11-05,Malabar,7
24457,Meghan,Alonso,Meghan Alonso,Female,2019-11-02,Malabar,7
24479,Desirée,Moreno,Desirée Moreno,Female,2021-01-17,Malabar,7
24162,Grant,Raje,Grant Raje,Male,2019-10-12,Malabar,7
24282,Damien,Raji,Damien Raji,Male,2019-11-23,Malabar,7
22927,Jon,Guo,Jon Guo,Male,2019-05-30,Malabar,7
22848,Peter,Pal,Peter Pal,Male,2020-02-05,Malabar,7
23421,Willie,Yuan,Willie Yuan,Male,2019-07-03,Malabar,7
23570,Deanna,Romero,Deanna Romero,Female,2020-04-29,Malabar,7
23658,Ross,Arun,Ross Arun,Male,2019-09-19,Malabar,7
22406,Kelvin,Shen,Kelvin Shen,Male,2019-05-27,Malabar,7
21893,Brandi,Hernandez,Brandi Hernandez,Female,2019-03-02,Malabar,7
21955,Jenny,Ferrier,Jenny Ferrier,Female,2019-03-15,Malabar,7
21969,Latoya,Deng,Latoya Deng,Female,2019-04-27,Malabar,7
22002,Kristen,Chen,Kristen Chen,Female,2020-08-29,Malabar,7
22063,Joanna,Suarez,Joanna Suarez,Female,2021-01-15,Malabar,7
21572,Randall,Ramos,Randall Ramos,Male,2019-03-07,Malabar,7
20601,Carrie,Munoz,Carrie Munoz,Female,2021-01-28,Malabar,7
21199,Ruth,Raman,Ruth Raman,Female,2019-01-05,Malabar,7
21365,Gloria,Ramos,Gloria Ramos,Female,2020-04-27,Malabar,7
21390,Grant,Becker,Grant Becker,Male,2020-12-08,Malabar,7
20267,Monica,Garcia,Monica Garcia,Female,2020-08-05,Malabar,7
20309,Cristina,Sharma,Cristina Sharma,Female,2021-01-04,Malabar,7
19766,Edwin,Lin,Edwin Lin,Male,2018-09-05,Malabar,7
19564,Lawrence,Gutierrez,Lawrence Gutierrez,Male,2018-08-23,Malabar,7
19570,Kristy,Navarro,Kristy Navarro,Female,2020-02-11,Malabar,7
18730,Johnathan,Arthur,Johnathan Arthur,Male,2020-10-03,Malabar,7
18721,Andy,Gomez,Andy Gomez,Male,2018-07-15,Malabar,7
18763,Julie,Chander,Julie Chander,Female,2020-05-15,Malabar,7
18336,Carla,Gonzalez,Carla Gonzalez,Female,2018-06-15,Malabar,7
18445,Colin,Li,Colin Li,Male,2020-06-11,Malabar,7
18446,Larry,Ramos,Larry Ramos,Male,2020-09-22,Malabar,7
18493,Kaitlin,McDonald,Kaitlin McDonald,Female,2018-06-16,Malabar,7
18239,Alisha,Zhu,Alisha Zhu,Female,2018-05-26,Malabar,7
18199,Brandy,Lopez,Brandy Lopez,Female,2020-05-30,Malabar,7
17733,Alberto,Gill,Alberto Gill,Male,2018-04-12,Malabar,7
17305,Neil,Torres,Neil Torres,Male,2020-01-30,Malabar,7
17245,Regina,Mehta,Regina Mehta,Female,2020-06-02,Malabar,7
17057,Tasha,Raji,Tasha Raji,Female,2020-04-17,Malabar,7
16661,Shane,Raman,Shane Raman,Male,2018-01-30,Malabar,7
16686,Kristine,Alonso,Kristine Alonso,Female,2018-02-02,Malabar,7
16687,Lawrence,Romero,Lawrence Romero,Male,2018-02-03,Malabar,7
16514,Manuel,Fernandez,Manuel Fernandez,Male,2018-01-10,Malabar,7
16160,Erika,Hernandez,Erika Hernandez,Female,2019-12-09,Malabar,7
15720,Jaime,Ramos,Jaime Ramos,Female,2020-02-10,Malabar,7
15426,Cristina,Kumar,Cristina Kumar,Female,2020-03-26,Malabar,7
15595,Andre,Sanchez,Andre Sanchez,Male,2019-10-28,Malabar,7
15031,Darryl,Lin,Darryl Lin,Male,2020-02-12,Malabar,7
14669,Erika,Blanco,Erika Blanco,Female,2020-09-06,Malabar,7
14516,Tommy,Lal,Tommy Lal,Male,2020-02-21,Malabar,7
14233,Ricardo,She,Ricardo She,Male,2020-07-03,Malabar,7
14214,Robyn,Munoz,Robyn Munoz,Female,2019-08-14,Malabar,7
14347,Tara,Goel,Tara Goel,Female,2019-09-22,Malabar,7
14130,Rebekah,Serrano,Rebekah Serrano,Female,2019-08-03,Malabar,7
13023,Dominique,Raman,Dominique Raman,Female,2020-09-07,Malabar,7
13106,Ebony,Munoz,Ebony Munoz,Female,2019-06-16,Malabar,7
12999,Nichole,Shen,Nichole Shen,Female,2019-04-22,Malabar,7
12679,Stacy,Gill,Stacy Gill,Female,2020-03-13,Malabar,7
11359,Jarrod,Prasad,Jarrod Prasad,Male,2018-06-13,Malabar,7
11902,Drew,Pal,Drew Pal,Male,2020-02-21,Malabar,7
11754,Janet,Ortega,Janet Ortega,Female,2018-07-16,Malabar,7
11965,Katie,She,Katie She,Female,2020-02-10,Matraville,8
11462,Laura,Lin,Laura Lin,Female,2018-07-16,Matraville,8
11105,Candace,Fernandez,Candace Fernandez,Female,2018-05-14,Matraville,8
11117,April,Deng,April Deng,Female,2018-05-06,Matraville,8
11045,Leonard,Nara,Leonard Nara,Male,2020-04-10,Matraville,8
11031,Theresa,Ramos,Theresa Ramos,Female,2018-02-01,Matraville,8
11052,Heidi,Lopez,Heidi Lopez,Female,2018-02-17,Matraville,8
11006,Janet,Alvarez,Janet Alvarez,Female,2018-01-24,Matraville,8
11146,Karla,Goel,Karla Goel,Female,2020-02-05,Matraville,8
12240,Clayton,Sharma,Clayton Sharma,Male,2018-12-28,Matraville,8
12249,Jessie,Cai,Jessie Cai,Male,2020-03-29,Matraville,8
13018,Brendan,Xie,Brendan Xie,Male,2019-03-30,Matraville,8
12998,Mayra,Mehta,Mayra Mehta,Female,2019-03-31,Matraville,8
14063,Patrick,Sands,Patrick Sands,Female,2019-08-16,Matraville,8
13631,Joe,Subram,Joe Subram,Male,2019-07-01,Matraville,8
13635,Kurt,Deng,Kurt Deng,Male,2020-02-01,Matraville,8
15592,Janet,Moreno,Janet Moreno,Female,2020-02-02,Matraville,8
15204,Deanna,Gonzalez,Deanna Gonzalez,Female,2019-10-07,Matraville,8
15131,Lacey,Sun,Lacey Sun,Female,2020-08-09,Matraville,8
15221,Troy,Arun,Troy Arun,Male,2019-11-09,Matraville,8
15727,Alisha,Zeng,Alisha Zeng,Female,2020-05-09,Matraville,8
15807,Scot,Schulte,Scot Schulte,Male,2020-03-31,Matraville,8
15830,Naomi,Alonso,Naomi Alonso,Female,2019-12-20,Matraville,8
16165,Jenny,Liu,Jenny Liu,Female,2020-07-09,Matraville,8
16332,Joan,Vazquez,Joan Vazquez,Female,2020-09-23,Matraville,8
16675,Kristi,Arthur,Kristi Arthur,Female,2018-02-03,Matraville,8
16629,Rosa,Zheng,Rosa Zheng,Female,2018-01-06,Matraville,8
16612,Ebony,Ashe,Ebony Ashe,Female,2018-01-14,Matraville,8
16606,Ricky,Blanco,Ricky Blanco,Male,2020-08-07,Matraville,8
17307,Warren,Chande,Warren Chande,Male,2020-02-22,Matraville,8
17297,Tommy,Kumar,Tommy Kumar,Male,2020-03-07,Matraville,8
17375,Sheila,Gill,Sheila Gill,Female,2020-05-05,Matraville,8
18258,Cassie,Chander,Cassie Chander,Female,2020-06-18,Matraville,8
18326,Jay,Srini,Jay Srini,Male,2020-09-25,Matraville,8
18726,Katrina,Anand,Katrina Anand,Female,2018-07-10,Matraville,8
19105,Stacy,Dominguez,Stacy Dominguez,Female,2018-08-15,Matraville,8
19086,Tommy,Chander,Tommy Chander,Male,2020-02-24,Matraville,8
19600,Lacey,Andersen,Lacey Andersen,Female,2020-04-20,Matraville,8
19602,Stanley,Madan,Stanley Madan,Male,2018-08-24,Matraville,8
19603,Tabitha,Hernandez,Tabitha Hernandez,Female,2020-03-27,Matraville,8
19793,Tina,Smith,Tina Smith,Female,2018-09-17,Matraville,8
19789,Gloria,Munoz,Gloria Munoz,Female,2018-09-13,Matraville,8
20154,Raul,Luo,Raul Luo,Male,2018-10-04,Matraville,8
20159,Ernest,Zhu,Ernest Zhu,Male,2018-10-13,Matraville,8
21214,Corey,She,Corey She,Male,2019-01-19,Matraville,8
21232,Levi,Garcia,Levi Garcia,Male,2020-12-19,Matraville,8
21258,Alfredo,Serrano,Alfredo Serrano,Male,2019-02-04,Matraville,8
20987,Marshall,Zeng,Marshall Zeng,Male,2018-11-30,Matraville,8
20610,Jessie,Zhou,Jessie Zhou,Male,2018-11-10,Matraville,8
20615,Laura,Wu,Laura Wu,Female,2018-11-19,Matraville,8
20814,Margaret,Lu,Margaret Lu,Female,2018-12-17,Matraville,8
21561,Albert,Navarro,Albert Navarro,Male,2019-01-30,Matraville,8
21571,Darryl,Yang,Darryl Yang,Male,2019-03-12,Matraville,8
22017,Sharon,She,Sharon She,Female,2020-06-05,Matraville,8
21944,Daisy,Jiménez,Daisy Jiménez,Female,2019-03-15,Matraville,8
22200,Martha,Ye,Martha Ye,Female,2019-04-11,Matraville,8
23435,Rosa,Chen,Rosa Chen,Female,2019-08-20,Matraville,8
23348,Tiffany,Chen,Tiffany Chen,Female,2019-07-22,Matraville,8
22858,Deborah,Tang,Deborah Tang,Female,2021-01-16,Matraville,8
22932,Maurice,Jai,Maurice Jai,Male,2019-05-31,Matraville,8
24160,Carl,Yuan,Carl Yuan,Male,2019-09-26,Matraville,8
24009,Alison,Anand,Alison Anand,Female,2019-08-30,Matraville,8
25116,Phillip,Sara,Phillip Sara,Male,2020-05-30,Matraville,8
25211,Diane,Torres,Diane Torres,Female,2020-10-21,Matraville,8
26442,Barbara,Huang,Barbara Huang,Female,2019-05-04,Matraville,8
26664,Amy,Zhu,Amy Zhu,Female,2020-03-27,Matraville,8
26136,Tabitha,Gonzalez,Tabitha Gonzalez,Female,2020-08-10,Matraville,8
26139,Derek,Nara,Derek Nara,Male,2020-03-02,Matraville,8
26758,Damien,Zhang,Damien Zhang,Male,2019-09-24,Matraville,8
26765,Dominique,Chandra,Dominique Chandra,Female,2020-03-13,Matraville,8
27491,Maurice,Luo,Maurice Luo,Male,2020-07-12,Matraville,8
27519,Alejandro,Li,Alejandro Li,Male,2020-11-30,Matraville,8
29305,Beth,Alvarez,Beth Alvarez,Female,2020-12-29,Matraville,8
29316,Max,Romero,Max Romero,Male,2020-05-13,Matraville,8
29465,Roy,Gill,Roy Gill,Male,2020-10-20,Matraville,8
29098,Jimmy,Gill,Jimmy Gill,Male,2020-08-02,Matraville,8
29083,Toni,Sullivan,Toni Sullivan,Female,2020-09-26,Matraville,8
29068,Cassandra,Madan,Cassandra Madan,Female,2020-06-03,Matraville,8
28932,Marshall,Ashe,Marshall Ashe,Male,2020-12-12,Matraville,8
28963,Ross,Prasad,Ross Prasad,Male,2020-04-21,Matraville,8
28958,Randy,Liang,Randy Liang,Male,2020-12-03,Milsons Point,9
28923,Roberto,Hernandez,Roberto Hernandez,Male,2020-03-15,Milsons Point,9
29301,Alvin,Nath,Alvin Nath,Male,2020-04-25,Milsons Point,9
29338,Bridget,Shan,Bridget Shan,Female,2020-07-24,Milsons Point,9
27485,Nina,Tang,Nina Tang,Female,2019-12-18,Milsons Point,9
27361,Valerie,Yang,Valerie Yang,Female,2020-09-19,Milsons Point,9
27693,Tyrone,Alvarez,Tyrone Alvarez,Male,2020-09-10,Milsons Point,9
28119,Curtis,Ma,Curtis Ma,Male,2020-12-10,Milsons Point,9
27978,Barbara,Luo,Barbara Luo,Female,2020-02-04,Milsons Point,9
28322,Willie,Chen,Willie Chen,Male,2020-04-04,Milsons Point,9
26772,Jamie,Hu,Jamie Hu,Female,2021-01-01,Milsons Point,9
26446,Jamie,Muñoz,Jamie Muñoz,Male,2021-01-24,Milsons Point,9
25027,Meredith,Mehta,Meredith Mehta,Female,2021-01-07,Milsons Point,9
25236,Lance,Martin,Lance Martin,Male,2020-09-23,Milsons Point,9
25566,Kristine,Navarro,Kristine Navarro,Female,2018-05-17,Milsons Point,9
25555,Trisha,Lu,Trisha Lu,Female,2018-02-16,Milsons Point,9
25717,Ernest,Guo,Ernest Guo,Male,2018-07-18,Milsons Point,9
24266,Melvin,Chander,Melvin Chander,Male,2019-10-01,Milsons Point,9
24281,Marie,Suri,Marie Suri,Female,2019-11-25,Milsons Point,9
24304,Beth,Serrano,Beth Serrano,Female,2019-11-24,Milsons Point,9
24307,Tina,Sara,Tina Sara,Female,2019-11-26,Milsons Point,9
22939,Rebekah,Arthur,Rebekah Arthur,Female,2019-06-06,Milsons Point,9
22955,Leslie,Suarez,Leslie Suarez,Female,2020-08-26,Milsons Point,9
22987,Jerome,Dominguez,Jerome Dominguez,Male,2019-06-03,Milsons Point,9
23436,Tanya,Munoz,Tanya Munoz,Female,2019-08-11,Milsons Point,9
23307,Meredith,Ramos,Meredith Ramos,Female,2020-05-11,Milsons Point,9
23329,Sharon,Raji,Sharon Raji,Female,2020-08-23,Milsons Point,9
23662,Cynthia,Sanchez,Cynthia Sanchez,Female,2019-09-12,Milsons Point,9
23571,Alisha,Guo,Alisha Guo,Female,2019-08-16,Milsons Point,9
23575,Bobby,Ray,Bobby Ray,Male,2019-08-03,Milsons Point,9
22399,Arthur,Fernandez,Arthur Fernandez,Male,2019-05-17,Milsons Point,9
22571,Armando,Vazquez,Armando Vazquez,Male,2019-05-07,Milsons Point,9
21963,Jacquelyn,Serrano,Jacquelyn Serrano,Female,2020-05-05,Milsons Point,9
20616,Kristi,Serrano,Kristi Serrano,Female,2018-11-30,Milsons Point,9
20600,Dennis,Hu,Dennis Hu,Male,2018-11-01,Milsons Point,9
21176,Raul,Chande,Raul Chande,Male,2020-01-30,Milsons Point,9
21371,Ann,Patel,Ann Patel,Female,2020-07-06,Milsons Point,9
20241,Cesar,Mehta,Cesar Mehta,Male,2018-10-13,Milsons Point,9
19968,Katrina,Chande,Katrina Chande,Female,2018-10-07,Milsons Point,9
19597,Jay,Martin,Jay Martin,Male,2020-06-11,Milsons Point,9
19562,Leah,Guo,Leah Guo,Female,2018-08-01,Milsons Point,9
19559,Cedric,Cai,Cedric Cai,Male,2018-08-17,Milsons Point,9
19617,Keith,Nath,Keith Nath,Male,2020-08-17,Milsons Point,9
19608,Harold,Prasad,Harold Prasad,Male,2020-07-07,Milsons Point,9
19090,Marshall,Chander,Marshall Chander,Male,2020-02-20,Milsons Point,9
18708,Micah,Zhao,Micah Zhao,Male,2018-07-09,Milsons Point,9
18297,Gloria,Alvarez,Gloria Alvarez,Female,2018-06-25,Milsons Point,9
18289,Jaclyn,Raji,Jaclyn Raji,Female,2020-10-15,Milsons Point,9
18281,Jaclyn,Li,Jaclyn Li,Female,2018-06-01,Milsons Point,9
18243,Cesar,Sai,Cesar Sai,Male,2018-05-06,Milsons Point,9
18203,Louis,Kumar,Louis Kumar,Male,2018-05-11,Milsons Point,9
17330,Latoya,Becker,Latoya Becker,Female,2020-06-18,Milsons Point,9
17251,Tonya,Nara,Tonya Nara,Female,2020-02-07,Milsons Point,9
17910,Dustin,Nara,Dustin Nara,Male,2018-04-11,Milsons Point,9
16527,Cory,Arun,Cory Arun,Male,2018-01-08,Milsons Point,9
16682,Kristy,Ramos,Kristy Ramos,Female,2020-06-18,Milsons Point,9
16665,Linda,Suarez,Linda Suarez,Female,2020-09-19,Milsons Point,9
16710,Carla,Arthur,Carla Arthur,Female,2020-07-03,Milsons Point,9
16346,Marc,Navarro,Marc Navarro,Male,2020-04-16,Milsons Point,9
15241,Geoffrey,Madan,Geoffrey Madan,Male,2020-07-25,Milsons Point,9
15576,Carly,Raje,Carly Raje,Female,2019-11-23,Milsons Point,9
15038,Cedric,Yang,Cedric Yang,Male,2019-10-24,Milsons Point,9
14016,Mary,Sandidge,Mary Sandidge,Male,2020-07-23,Milsons Point,9
13974,Tina,Chandra,Tina Chandra,Female,2019-07-18,Milsons Point,9
14213,Autumn,Guo,Autumn Guo,Female,2020-05-06,Milsons Point,9
14227,Alison,Xu,Alison Xu,Female,2020-02-26,Milsons Point,9
13114,Claudia,Zhang,Claudia Zhang,Female,2019-05-31,Milsons Point,9
13021,Kendra,Diaz,Kendra Diaz,Female,2019-04-17,Milsons Point,9
13026,Colleen,Zheng,Colleen Zheng,Female,2020-06-27,Milsons Point,9
13037,Terrence,Pal,Terrence Pal,Male,2020-04-28,Milsons Point,9
12343,Gloria,Ruiz,Gloria Ruiz,Female,2019-01-17,Milsons Point,9
12358,Lacey,Raje,Lacey Raje,Female,2019-01-28,Milsons Point,9
12359,Veronica,Raman,Veronica Raman,Female,2020-09-11,Milsons Point,9
12697,Brenda,Stone,Brenda Stone,Female,2020-09-07,Milsons Point,9
12587,Danny,Travers,Danny Travers,Male,2020-11-03,Milsons Point,9
12588,Tracy,Chande,Tracy Chande,Female,2019-01-29,Milsons Point,9
11033,Jaime,Nath,Jaime Nath,Male,2018-02-15,Milsons Point,9
11991,Frederick,Martinez,Frederick Martinez,Male,2018-11-01,Milsons Point,9
11968,Kelsey,Becker,Kelsey Becker,Female,2018-10-28,Milsons Point,9
11977,Bonnie,Jai,Bonnie Jai,Female,2018-11-01,Newcastle,10
11990,Joanna,Vazquez,Joanna Vazquez,Female,2018-11-13,Newcastle,10
11942,George,Gonzalez,George Gonzalez,Male,2018-10-15,Newcastle,10
11900,Byron,Carlson,Byron Carlson,Male,2018-09-21,Newcastle,10
11999,Johnny,Shan,Johnny Shan,Male,2018-11-10,Newcastle,10
11764,Jessie,Ramos,Jessie Ramos,Female,2018-09-09,Newcastle,10
11750,Latoya,She,Latoya She,Female,2018-07-14,Newcastle,10
11056,Michele,Nath,Michele Nath,Female,2018-02-26,Newcastle,10
11121,Orlando,Suarez,Orlando Suarez,Male,2020-06-24,Newcastle,10
11451,Ruben,Muñoz,Ruben Muñoz,Male,2018-07-29,Newcastle,10
11361,Cindy,Ramos,Cindy Ramos,Female,2020-10-01,Newcastle,10
12583,Tyrone,Ortega,Tyrone Ortega,Male,2019-02-28,Newcastle,10
12701,Gary,Gutierrez,Gary Gutierrez,Male,2019-04-17,Newcastle,10
